Timestamp,Air Pressure 1,Air Pressure 2,Chiller 1 Supply Tmp,Chiller 2 Supply Tmp,Outside Air Temp,Outside Humidity,Outside Dewpoint
8/18/2021 20:52,110.481308,115.262566,53.61002,52.137508,70.362495,91.400002,67.712502
8/18/2021 20:57,110.733864,115.68605,54.037525,52.407509,70.550003,88.624992,66.999992
8/18/2021 21:02,112.128159,117.311188,53.857521,52.700012,70.587502,89.974998,67.525002
8/18/2021 21:07,109.786797,114.775558,52.710026,52.992508,70.387497,91.0625,67.625
8/18/2021 21:12,110.712814,115.52195,51.990021,53.082508,70.387497,90.674995,67.524994
8/18/2021 21:17,112.007141,116.956512,52.867523,52.587505,70.375,89.362503,67.0625
8/18/2021 21:22,111.423126,116.564789,53.677521,51.462505,70.299995,90.437492,67.362495
8/18/2021 21:27,110.370819,115.458427,54.060024,51.755009,70.099998,92.349998,67.799995
8/18/2021 21:32,110.134048,115.061409,52.890022,52.00251,70.037498,91.662491,67.5
8/18/2021 21:37,110.407646,115.331383,52.035019,52.205006,70.324997,90.199989,67.300003
8/18/2021 21:42,110.549713,115.453125,52.417526,52.542507,70.0625,89.137497,66.725006
8/18/2021 21:47,110.88118,115.786629,52.867519,52.812508,70.324997,89.262497,67
8/18/2021 21:52,110.970627,115.971909,53.295021,53.150005,70.212494,93.587502,68.300003
8/18/2021 21:57,110.828568,115.717812,53.542522,53.172516,69.5625,94.112503,67.787491
8/18/2021 22:02,111.338928,116.157181,53.835014,52.227509,69.412498,93.899994,67.587502
8/18/2021 22:07,111.244217,116.00367,53.88002,51.372501,69.637497,93.112495,67.5625
8/18/2021 22:12,111.728279,116.506569,52.66502,51.980003,69.799995,92.512497,67.512497
8/18/2021 22:17,111.075851,115.738998,52.035019,52.317505,69.325005,91.387497,66.712502
8/18/2021 22:22,110.812782,115.289032,52.552525,52.430004,69.075005,93.962494,67.249992
8/18/2021 22:27,110.770691,115.379028,52.800018,52.632507,68.625,94.149994,66.887497
8/18/2021 22:32,110.996941,115.68605,53.407524,52.812508,68.387497,94.462494,66.712502
8/18/2021 22:37,111.254745,115.770744,53.745018,53.015007,68.400002,95.400002,67.025002
8/18/2021 22:42,112.228127,116.993576,54.037521,53.240013,68.412498,94.712502,66.799995
8/18/2021 22:47,111.007454,115.543129,53.632526,52.09251,68.337494,95.262505,66.912498
8/18/2021 22:52,111.002197,115.548424,52.440018,51.372505,68.1875,96.337502,67.099998
8/18/2021 22:57,111.102165,115.717812,52.237526,51.82251,68.200005,96.424995,67.150002
8/18/2021 23:02,111.170563,115.76017,52.957523,52.677505,68.337494,95.875,67.099998
8/18/2021 23:07,111.75985,116.395401,53.340023,53.780003,68.387497,96.525002,67.337494
8/18/2021 23:12,110.733871,115.51136,53.880024,53.442509,68.550003,95.337494,67.174995
8/18/2021 23:17,110.818047,115.548416,53.857521,51.957508,68.462502,96.537498,67.412498
8/18/2021 23:22,110.923279,115.484901,52.845024,51.012505,68.262497,96.875,67.337494
8/18/2021 23:27,111.096901,115.74958,52.057522,51.440002,67.924995,96.712502,66.974998
8/18/2021 23:32,111.165298,115.728401,52.642521,52.94751,68.050003,96.212494,66.950005
8/18/2021 23:37,110.886459,115.46373,53.115028,53.645008,67.9375,94.399994,66.300003
8/18/2021 23:42,111.265274,115.828987,53.70002,53.285007,68.162498,93.762497,66.287498
8/18/2021 23:47,110.918015,115.70723,53.947525,51.395008,67.949997,93.474998,65.987495
8/18/2021 23:52,110.818039,115.580185,52.957523,51.305004,67.5625,94.512497,65.925003
8/18/2021 23:57,110.918007,115.633118,52.147522,52.070007,67.137497,96.037498,65.949997
8/19/2021 0:02,111.602013,116.432449,52.507523,53.690006,66.800003,96.537506,65.787498
8/19/2021 0:07,110.970634,115.776054,53.092525,53.442509,66.574997,97.400009,65.812492
8/19/2021 0:12,111.012726,115.675461,53.767525,52.565006,66.5,97.825005,65.875
8/19/2021 0:17,111.054817,115.993088,54.172523,51.462509,66.487503,97.787498,65.824997
8/19/2021 0:22,111.007454,115.802505,53.205021,51.665009,66.474998,97.012505,65.599998
8/19/2021 0:27,110.518143,115.236092,52.665024,52.835007,66.862495,95.537498,65.537506
8/19/2021 0:32,111.849289,116.527733,52.147522,53.712505,67.237495,95.25,65.849998
8/19/2021 0:37,110.449745,115.034943,52.732521,53.487507,67.525002,96.437492,66.462502
8/19/2021 0:42,110.896973,115.659576,53.610023,52.025009,67.462502,95.624992,66.199997
8/19/2021 0:47,110.781219,115.701935,54.08252,51.170006,67.674995,95.837502,66.437492
8/19/2021 0:52,110.470795,115.484909,52.980022,51.552505,68.025002,95.537498,66.712494
8/19/2021 0:57,111.82299,116.617737,52.417519,53.51001,67.9375,96.025002,66.799995
8/19/2021 1:02,110.234024,114.997887,52.260025,53.645004,68.224998,95.575005,66.887497
8/19/2021 1:07,110.82856,115.903091,53.272522,52.835007,68.575005,94.662498,67
8/19/2021 1:12,111.402069,116.157188,54.037521,51.710007,68.862495,94.400002,67.1875
8/19/2021 1:17,112.091324,116.760651,53.475021,51.260006,68.900002,94.4375,67.25
8/19/2021 1:22,112.380707,117.094162,52.440018,52.047508,68.837494,95.050011,67.387497
8/19/2021 1:27,111.765114,116.52774,52.102524,53.712509,69.237503,95.075005,67.774994
8/19/2021 1:32,112.417542,117.305901,52.777519,53.42001,69.924995,93.187508,67.862503
8/19/2021 1:37,112.501717,117.369423,53.160027,52.272507,70.3125,92.512497,68.037498
8/19/2021 1:42,112.01767,116.77124,53.430023,51.282505,71.237495,90.349991,68.262497
8/19/2021 1:47,111.801949,116.252464,53.722519,51.732513,72.1875,88.924995,68.749992
8/19/2021 1:52,111.82299,116.792419,53.812523,52.767509,72.974998,88.374992,69.337502
8/19/2021 1:57,111.575699,116.405991,52.642521,53.825008,73.837494,88.787498,70.3125
8/19/2021 2:02,112.154449,116.961815,52.170025,53.330009,74.262497,88.537498,70.650002
8/19/2021 2:07,111.323151,116.136009,52.800018,51.822502,74.662506,88.449997,71.037498
8/19/2021 2:12,111.865074,116.686539,53.340019,51.260006,75.137505,87.924995,71.287491
8/19/2021 2:17,112.043976,116.628311,53.812523,51.732506,75.987503,86.612503,71.712494
8/19/2021 2:22,111.402077,116.151894,54.015022,53.645004,76.537498,86.125,72.0625
8/19/2021 2:27,112.112381,116.94593,52.867523,53.690006,76.887497,85.9375,72.375
8/19/2021 2:32,111.254753,115.733681,52.237522,52.767509,77.0625,85.449997,72.349998
8/19/2021 2:37,111.801941,116.52774,52.66502,51.530006,78.087502,83.074997,72.537498
8/19/2021 2:42,111.428383,116.204834,53.160023,51.575005,79,81.837502,72.974998
8/19/2021 2:47,112.175507,116.702423,53.655022,52.880005,80.012505,80.612503,73.512497
8/19/2021 2:52,111.659874,116.405975,53.970016,53.667507,80.762497,79.400002,73.749992
8/19/2021 2:57,111.417862,116.008965,52.755024,53.172508,81.9375,77.287498,74.137505
8/19/2021 3:02,111.449425,116.183655,51.900024,51.777504,83.224998,74.912498,74.412498
8/19/2021 3:07,111.870346,116.707718,52.372524,51.395008,84.462494,72.5625,74.662491
8/19/2021 3:12,111.596741,116.210114,52.957527,52.047508,85.049995,72.462502,75.162498
8/19/2021 3:17,111.160049,115.744286,53.49752,53.870007,86.174995,71.424995,75.812492
8/19/2021 3:22,111.58622,116.437752,53.767517,53.667503,86.837502,70.774994,76.237495
8/19/2021 3:27,111.754585,116.395401,54.037525,52.29501,87.412498,69.525002,76.212494
8/19/2021 3:32,112.107109,116.892998,52.867527,51.327503,87.849998,68.699997,76.274994
8/19/2021 3:37,111.944008,116.638908,51.922523,51.665009,88.237503,67.699997,76.1875
8/19/2021 3:42,111.786163,116.644203,52.507523,52.992508,89.299995,66.174995,76.474998
8/19/2021 3:47,111.323151,116.035431,53.025028,53.555008,90.412498,63.737499,76.399994
8/19/2021 3:52,111.617798,116.564789,53.542519,53.037506,91.4375,61.662502,76.387497
8/19/2021 3:57,111.491508,116.374222,53.97002,51.800007,93.0625,59.162498,76.662498
8/19/2021 4:02,111.649361,116.437744,53.565025,51.485004,94.324997,57.299999,76.862495
8/19/2021 4:07,111.554642,116.257767,52.530018,52.250008,95.837502,54.974995,77.024994
8/19/2021 4:12,111.580963,116.448334,52.125019,53.802505,96.124992,54.799999,77.1875
8/19/2021 4:17,111.417854,116.310699,52.800018,53.600006,95.512505,55.875,77.199997
8/19/2021 4:22,111.922951,116.702423,53.227524,52.317509,97.712494,52.399998,77.287498
8/19/2021 4:27,111.386292,116.109535,53.430023,51.17001,98.687492,50.775002,77.224998
8/19/2021 4:32,111.44416,115.956024,53.565022,51.552505,99.462502,48.950001,76.849998
8/19/2021 4:37,111.786163,116.278938,53.745022,53.082504,100.612503,47.662498,77.075005
8/19/2021 4:42,111.207397,116.035423,52.642525,53.915005,100.650002,47.337502,76.887497
8/19/2021 4:47,111.449425,115.971901,52.147522,53.375008,101.537491,46.037498,76.862503
8/19/2021 4:52,111.696716,116.183655,52.710018,51.867508,101.649994,45.200001,76.437492
8/19/2021 4:57,111.854561,116.607147,53.227524,51.327507,103.9375,42.799999,76.825005
8/19/2021 5:02,111.859818,116.522453,53.61002,51.845009,102.574997,43.974998,76.412498
8/19/2021 5:07,111.765114,116.548912,53.992523,53.667507,99.9375,46.5,75.687492
8/19/2021 5:12,111.428375,116.067192,52.552517,53.510006,101.712502,44.575001,76.049995
8/19/2021 5:17,111.922958,116.675964,51.81002,52.430008,102.787498,42.662498,75.6875
8/19/2021 5:22,111.302094,115.99308,52.350025,51.305004,105.5,39.0625,75.462494
8/19/2021 5:27,111.959793,116.744774,52.867519,51.665009,105.699997,39.187496,75.699997
8/19/2021 5:32,111.217918,115.738983,53.295025,53.127506,99.4375,44.537502,73.949997
8/19/2021 5:37,111.144257,115.733696,53.565022,53.555004,99.012497,45.650002,74.274994
8/19/2021 5:42,111.22319,115.622528,53.767517,53.217506,103.300003,39.987495,74.212494
8/19/2021 5:47,111.502037,116.146599,53.722519,51.732506,103.224998,38.487499,73.024994
8/19/2021 5:52,111.84404,116.358337,52.215023,51.215004,99.962502,40.787498,71.8125
8/19/2021 5:57,111.749329,116.215416,52.057518,52.070007,100.299995,42.174999,73.112503
8/19/2021 6:02,111.812462,116.257759,52.485023,53.690002,102.299995,40.75,73.887497
8/19/2021 6:07,111.707237,116.268356,53.632519,53.487511,99.349998,41.187496,71.574997
8/19/2021 6:12,111.396812,115.828979,55.275017,52.587509,96.300003,46.287502,72.300003
8/19/2021 6:17,111.181091,115.855438,54.172516,51.395008,100.762497,41.225002,72.8125
8/19/2021 6:22,111.065338,115.648994,52.957523,51.507504,102.724991,38.287498,72.412498
8/19/2021 6:27,111.228439,116.120132,51.990021,52.655014,104.549988,38.275002,74
8/19/2021 6:32,111.454689,116.252472,51.45002,53.622509,105.424988,35.625,72.599998
8/19/2021 6:37,111.57045,116.458923,51.900017,53.172508,105.649994,34.8125,72.125
8/19/2021 6:42,111.470474,116.368927,52.75502,51.890011,106.262489,34.149998,72.125
8/19/2021 6:47,110.865402,115.532539,53.430019,51.282509,103.837494,36.862499,72.199997
8/19/2021 6:52,111.354713,116.194237,53.992523,51.980007,104.200005,36.337502,72.137497
8/19/2021 6:57,111.544136,116.522438,53.902519,53.780006,105.362503,34.462498,71.549995
8/19/2021 7:02,111.475739,116.358345,52.867523,53.667503,107.162491,33.75,72.525002
8/19/2021 7:07,111.344193,116.294815,52.19252,52.430008,104.937492,35.087502,71.762497
8/19/2021 7:12,111.544128,116.411285,52.37252,51.372509,104.150002,36.012501,71.762497
8/19/2021 7:17,111.954529,116.035431,53.160027,51.642502,101.187492,39.049999,71.625
8/19/2021 7:22,111.602013,115.696632,53.565018,53.150005,101.299995,37.049999,70.150002
8/19/2021 7:27,112.254425,116.231293,53.857521,53.667507,103.9375,36.649998,72.150002
8/19/2021 7:32,111.959793,115.892502,52.912525,53.195007,106.375,35.25,73.124992
8/19/2021 7:37,111.933472,115.892494,51.83252,51.777504,104.187492,36.949997,72.699997
8/19/2021 7:42,111.828247,115.590767,52.237518,51.485001,105.924995,37.299999,74.424995
8/19/2021 7:47,111.486252,115.33667,53.632519,52.272507,104.524994,37.975002,73.637497
8/19/2021 7:52,111.433632,115.384323,55.252518,53.757507,100.012505,41.487499,72.375
8/19/2021 7:57,111.344193,115.278442,54.015018,53.487507,99.274994,42.612499,72.512497
8/19/2021 8:02,111.044289,114.944954,52.440022,52.385006,101.974998,38.925003,72.224998
8/19/2021 8:07,111.480995,115.553711,51.247524,51.305004,102.650009,39.5,73.287498
8/19/2021 8:12,111.786148,115.823685,51.945019,51.777508,102.312492,38.387497,72.125
8/19/2021 8:17,111.43364,115.304916,52.710022,53.645004,102.175003,38.324997,71.9375
8/19/2021 8:22,111.549393,115.69664,54.915024,53.622505,101.724998,38.400002,71.599998
8/19/2021 8:27,111.675667,115.76017,54.960022,52.677513,100.262497,41.299999,72.449997
8/19/2021 8:32,111.717758,115.596069,53.385025,51.282505,100.799995,39.849998,71.900002
8/19/2021 8:37,111.402069,115.294334,52.260021,51.530006,100.425003,40.962502,72.362495
8/19/2021 8:42,112.264954,116.167778,51.292522,52.497505,101.137497,41.25,73.212494
8/19/2021 8:47,111.175819,115.013763,51.765018,53.712505,102.887489,38.475002,72.674995
8/19/2021 8:52,111.870346,115.701935,52.620022,53.420006,103.125,37.112499,71.862495
8/19/2021 8:57,111.602013,115.58017,54.82502,51.957508,104.175003,36.700001,72.412498
8/19/2021 9:02,111.675667,115.52195,54.802521,51.192509,100.699997,40.437496,72.237503
8/19/2021 9:07,111.780899,115.797226,53.025021,51.687508,96,44.887497,71.125
8/19/2021 9:12,111.265274,115.10376,52.035023,53.60001,96.25,44.5,71.087494
8/19/2021 9:17,111.680923,115.744286,51.427521,53.600006,97.212494,44.662498,72.0625
8/19/2021 9:22,112.11763,116.141304,52.237518,52.902508,97.212494,44.037498,71.625
8/19/2021 9:27,111.765106,115.81311,54.555016,51.800007,99.487503,42.262497,72.462494
8/19/2021 9:32,111.386276,115.490196,55.275024,51.395004,97.775002,44.687496,72.5625
8/19/2021 9:37,113.454048,117.035919,53.542526,52.070004,97.974998,44.824997,72.837494
8/19/2021 9:42,110.802261,114.389122,52.530022,53.667507,102.574997,40.162498,73.674995
8/19/2021 9:47,112.196564,115.654297,51.72002,53.690002,105.649994,35.962502,73.074997
8/19/2021 9:52,114.564232,118.084053,51.697525,52.587509,107.312492,33.775002,72.674995
8/19/2021 9:57,111.56517,115.553711,53.385021,51.575008,106.049988,33.074997,70.975006
8/19/2021 10:02,111.67041,115.733704,55.00502,51.485004,103.712486,36.6875,71.974998
8/19/2021 10:07,111.081123,114.997887,54.08252,52.18251,102.887497,38.612503,72.775002
8/19/2021 10:12,110.623367,114.632629,52.732521,52.542511,103.299995,37.587498,72.362503
8/19/2021 10:17,111.728279,115.733704,51.742523,52.677509,103.662498,37.162502,72.349998
8/19/2021 10:22,112.217598,116.220703,52.327522,52.970009,101.499992,39.900002,72.549995
8/19/2021 10:27,111.901909,116.014252,53.182522,53.21751,99.650002,41.5,72.074997
8/19/2021 10:32,112.159714,116.141304,55.230022,52.857506,101.300003,40.362499,72.712502
8/19/2021 10:37,111.633575,115.69664,55.252522,51.642506,100.699997,40.012501,71.9375
8/19/2021 10:42,111.060066,114.955536,53.722523,51.687508,100.150002,40.212498,71.599998
8/19/2021 10:47,110.807518,114.706734,52.845024,52.092506,100.662498,40.650002,72.362495
8/19/2021 10:52,111.84404,115.839561,52.057526,52.542511,99.799995,42.024998,72.574997
8/19/2021 10:57,111.396805,115.426674,51.405022,52.700008,101.849991,40.124996,73.025002
8/19/2021 11:02,111.275795,115.368439,52.305027,53.240009,103.587494,37.862499,72.837502
8/19/2021 11:07,111.202141,115.262566,53.812523,53.172508,103.825005,38.349998,73.425003
8/19/2021 11:12,111.870346,116.104248,55.657524,52.025009,102.699997,39.4375,73.262497
8/19/2021 11:17,111.970314,116.040733,54.577522,51.507507,102.887497,39.700001,73.662498
8/19/2021 11:22,111.796677,115.844864,53.452526,52.092506,102.199997,38.974998,72.462494
8/19/2021 11:27,112.164986,116.241882,52.620022,52.38501,100.287498,41.799999,72.849998
8/19/2021 11:32,111.991356,115.961319,51.945023,52.745007,99.6875,42.599998,72.887497
8/19/2021 11:37,111.591492,115.553719,51.720024,53.105011,99.649994,42.299999,72.625
8/19/2021 11:42,111.512566,115.580185,52.552521,53.105011,100.837502,42.687496,73.962502
8/19/2021 11:47,111.717766,115.670174,53.227524,51.935009,101.050003,40.824997,72.837502
8/19/2021 11:52,111.701981,115.654289,53.655022,51.395004,100.424995,41.249996,72.587494
8/19/2021 11:57,111.859818,115.961311,54.105022,52.272507,99.662498,42.912498,73.087502
8/19/2021 12:02,111.991364,116.046021,54.375019,52.47501,100.075005,42.387501,73.050003
8/19/2021 12:07,112.038719,115.977203,53.295025,52.812508,98.537498,42.787498,71.987503
8/19/2021 12:12,111.954521,115.866035,52.597523,53.127506,97.5,44.887501,72.462494
8/19/2021 12:17,112.243904,116.130714,52.597519,52.722507,97.737503,45.275002,72.9375
8/19/2021 12:22,111.980835,115.956024,53.40752,51.642506,98.012497,45.025002,72.987495
8/19/2021 12:27,111.949272,115.691353,53.835014,51.755005,97.462502,45.424999,72.775002
8/19/2021 12:32,111.917702,115.892509,54.217522,52.092506,96.587494,46.650002,72.799995
8/19/2021 12:37,111.260002,115.056122,53.22752,52.610012,95.312492,47.650002,72.274994
8/19/2021 12:42,111.054817,114.987297,52.372517,52.947514,94.162506,47.974998,71.387497
8/19/2021 12:47,111.23896,115.251976,52.980026,53.375008,92.624992,51.324997,72.012505
8/19/2021 12:52,110.923279,114.802025,53.655022,52.610008,92.150002,53.512497,72.800003
8/19/2021 12:57,111.081116,114.929062,54.105022,51.530006,92.187492,54.174995,73.224998
8/19/2021 13:02,111.181091,115.20433,53.767525,51.642509,91.25,56.025002,73.337494
8/19/2021 13:07,111.365234,115.225517,52.777523,52.182503,90.075012,58.337498,73.437492
8/19/2021 13:12,111.070595,115.146111,52.395023,52.452503,89.412498,59.524998,73.425003
8/19/2021 13:17,111.886131,115.987793,53.31752,52.767506,88.8125,60.700005,73.424995
8/19/2021 13:22,111.859818,116.10955,53.835014,53.195007,88.525002,61.362495,73.512505
8/19/2021 13:27,111.528343,115.596069,54.307518,52.655006,88.412506,61.9375,73.699997
8/19/2021 13:32,111.365234,115.315506,53.182522,51.417503,88.5625,61.924995,73.799995
8/19/2021 13:37,111.407333,115.484901,52.507523,51.575005,88.175003,62.75,73.837494
8/19/2021 13:42,111.70723,115.823685,52.867523,52.835011,87.824997,63.524998,73.862503
8/19/2021 13:47,111.575699,115.791931,53.70002,53.645004,87.275002,65.274994,74.174995
8/19/2021 13:52,108.508255,113.441559,54.17252,53.397507,86.162498,68.737503,74.662506
8/19/2021 13:57,111.333672,115.405502,53.857521,52.137508,85.450005,69.025002,74.149994
8/19/2021 14:02,111.812469,115.781334,52.912521,51.327507,85.199997,72.674995,75.412498
8/19/2021 14:07,111.160034,115.077286,52.37252,51.867512,84.412491,75.237495,75.675003
8/19/2021 14:12,112.028175,115.982483,53.182526,52.272507,83.8125,75.675003,75.299995
8/19/2021 14:17,111.870346,116.019547,53.700024,52.56501,83.574997,76.012505,75.175003
8/19/2021 14:22,111.654625,115.606651,54.195019,53.037506,83.249992,76.249992,75
8/19/2021 14:27,112.043976,115.929558,53.182518,53.420006,83.125,76.4375,74.925003
8/19/2021 14:32,112.049232,115.918976,52.305023,52.295006,82.824997,76.974998,74.862503
8/19/2021 14:37,111.212654,115.130226,53.002525,51.350006,82.587502,77.799995,74.962502
8/19/2021 14:42,111.254753,115.124924,53.587521,52.070007,82.024994,77.312492,74.187492
8/19/2021 14:47,111.717766,115.564293,53.925022,52.385014,81.337502,78.8125,74.125
8/19/2021 14:52,112.107109,115.987793,54.26252,52.925011,81.612503,78.037498,74.087502
8/19/2021 14:57,111.602005,115.532539,53.070019,53.12751,81.6875,77.599998,73.962502
8/19/2021 15:02,112.117638,115.966614,52.170021,53.082508,81.574997,77.962494,74.012497
8/19/2021 15:07,111.970314,115.966621,53.182526,52.025009,81.237503,78.512497,73.9375
8/19/2021 15:12,112.159721,116.188942,53.565022,51.417507,80.749992,79.8125,73.899994
8/19/2021 15:17,111.386292,115.236107,53.857513,52.002506,80.412491,80.6875,73.925003
8/19/2021 15:22,111.375763,115.262566,54.262516,52.520012,79.349998,83.262497,73.8125
8/19/2021 15:27,111.901917,115.81839,53.182522,52.925007,79.600006,82.5,73.787491
8/19/2021 15:32,111.912437,115.887207,52.440022,53.330009,79.525002,82.912491,73.887505
8/19/2021 15:37,111.986084,115.712517,53.182526,52.700012,79.375,82.649994,73.612503
8/19/2021 15:42,111.244232,115.151405,53.520023,51.665005,79.137497,82.699997,73.424995
8/19/2021 15:47,111.701981,116.384811,53.857513,51.687508,78.699997,83.587502,73.287498
8/19/2021 15:52,111.775635,115.791924,54.195019,52.317505,78.412498,84.450005,73.299995
8/19/2021 15:57,111.580971,115.527252,53.40752,52.700008,78.300003,83.037491,72.725006
8/19/2021 16:02,111.744072,115.754868,52.372517,53.037514,77.824997,83.474998,72.412498
8/19/2021 16:07,111.801949,115.728401,53.092525,52.992512,77.125,85.212494,72.337494
8/19/2021 16:12,111.612534,115.405487,53.565022,51.867512,77.399994,84.700005,72.425003
8/19/2021 16:17,111.733543,115.691345,53.880013,51.642509,77.462502,84.275002,72.324997
8/19/2021 16:22,111.470474,115.527237,54.217522,52.182503,77.149994,85.212494,72.362495
8/19/2021 16:27,110.565498,115.098457,53.745026,52.497509,77.025002,85.224998,72.25
8/19/2021 16:32,110.749641,115.474312,52.530022,52.94751,76.75,85.800003,72.150002
8/19/2021 16:37,110.102486,114.775558,52.800022,53.262508,76.649994,85.8125,72.0625
8/19/2021 16:42,111.854553,116.358337,54.555023,52.880005,76.199997,86.775002,72
8/19/2021 16:47,111.791412,116.305405,53.925018,51.845005,75.987503,87.0625,71.875
8/19/2021 16:52,111.759857,116.458916,53.340027,51.530006,75.812492,87.249992,71.725006
8/19/2021 16:57,110.991676,115.537842,52.822521,52.250008,75.799995,86.974991,71.637505
8/19/2021 17:02,110.297157,114.839081,52.57502,52.56501,75.787491,87.012505,71.625
8/19/2021 17:07,110.476051,115.151405,53.610016,52.970009,75.724998,87.199997,71.650002
8/19/2021 17:12,110.391861,115.09317,54.262516,53.285007,75.862495,87.137497,71.762489
8/19/2021 17:17,110.775955,115.484886,53.407528,52.340008,75.849998,86.925003,71.662498
8/19/2021 17:22,110.149834,114.860252,52.732521,51.530006,75.612503,87.025002,71.5
8/19/2021 17:27,111.833511,116.591263,52.507526,51.642506,75.475006,87.575005,71.525002
8/19/2021 17:32,112.086067,116.771248,53.385021,52.227501,75.287498,87.849998,71.4375
8/19/2021 17:37,111.733543,116.585968,54.127522,52.632511,75.050003,88.087502,71.274994
8/19/2021 17:42,111.907166,116.702423,53.677521,53.037514,74.762505,89.049995,71.349998
8/19/2021 17:47,111.412598,116.104248,53.160019,53.172508,74.625,88.849998,71.099998
8/19/2021 17:52,110.9338,115.738991,52.620026,52.025009,74.112503,89.724991,70.912498
8/19/2021 17:57,110.76017,115.596062,53.047523,51.552505,74,90.275002,70.962502
8/19/2021 18:02,110.597061,115.310204,53.947525,52.092503,73.637505,90.924995,70.837494
8/19/2021 18:07,110.449738,115.130219,54.195019,52.475014,73.762497,91.037498,70.974998
8/19/2021 18:12,110.497093,115.040237,53.272526,52.947506,73.550003,90.862503,70.737503
8/19/2021 18:17,110.439224,114.997887,52.687523,52.880009,73.474998,91.3125,70.799995
8/19/2021 18:22,112.017662,116.776543,52.620022,51.845009,73.637505,91.450005,70.974998
8/19/2021 18:27,111.896652,116.453629,53.632523,51.440006,73.862503,91.137489,71.099998
8/19/2021 18:32,112.054497,116.713013,54.285019,52.115005,73.874992,90.712494,70.962494
8/19/2021 18:37,111.670418,116.326584,53.407524,52.610012,73.637505,91.5625,71.037498
8/19/2021 18:42,110.818039,115.214928,52.777523,52.767509,73.774994,91.112495,70.987503
8/19/2021 18:47,111.196877,115.776047,52.327518,52.925011,73.5625,89.950005,70.4375
8/19/2021 18:52,111.207397,115.834274,53.475021,51.867504,73.237503,90.424995,70.237495
8/19/2021 18:57,110.907494,115.373734,54.150021,51.305004,73.387505,89.725006,70.137505
8/19/2021 19:02,111.039032,115.426666,53.655022,52.00251,73.237495,89.912498,70.074997
8/19/2021 19:07,110.818047,115.357841,52.890022,52.497509,73.050003,90.137489,69.974998
8/19/2021 19:12,112.091324,116.967102,52.350018,52.722507,73,91.4375,70.349998
8/19/2021 19:17,110.197182,114.944946,53.31752,53.150013,72.762497,91.687492,70.237503
8/19/2021 19:22,92.076637,95.81916,54.037521,52.025013,72.837494,91.137497,70.112503
8/19/2021 19:27,83.884506,87.751701,53.565025,51.26001,73.137505,90.125,70.0625
8/19/2021 19:32,85.947006,89.572716,52.822521,51.957504,72.825005,90.199997,69.762497
8/19/2021 19:37,95.801765,99.175308,52.260021,52.362507,72.700005,91.025002,69.887497
8/19/2021 19:42,105.330322,108.576744,52.66502,52.700008,72.525002,91.287491,69.837494
8/19/2021 19:47,113.606628,116.887703,53.13752,53.082512,72.550003,91.049995,69.762497
8/19/2021 19:52,116.058487,119.322762,55.072525,52.85751,72.474998,90.8125,69.637497
8/19/2021 19:57,113.953896,117.290016,54.960022,51.777504,72.349998,91.412498,69.699997
8/19/2021 20:02,114.985138,118.285217,52.957523,51.62001,72.387497,91.412491,69.737495
8/19/2021 20:07,116.037445,119.380989,51.900021,52.160004,72.112503,91.737503,69.587502
8/19/2021 20:12,114.069641,117.411774,52.01252,52.430008,72.012497,92.724991,69.799995
8/19/2021 20:17,113.953888,117.305908,53.700024,52.85751,72,92.787491,69.787498
8/19/2021 20:22,113.380394,116.77124,55.545021,53.217514,71.9375,93.4375,69.925003
8/19/2021 20:27,113.801315,117.104729,54.06002,52.137512,71.900002,93.137489,69.787491
8/19/2021 20:32,113.659241,117.200027,52.620026,51.462505,71.800003,93.187508,69.737503
8/19/2021 20:37,111.917694,115.506073,51.945023,52.002506,71.625,93.012505,69.5
8/19/2021 20:42,112.191299,115.797226,52.530022,52.452507,71.200005,91.762505,68.662498
8/19/2021 20:47,112.470154,116.00367,53.250023,52.745007,70.899994,91.712502,68.362495
8/19/2021 20:52,110.67598,114.19326,55.185024,52.970009,70.812492,92.587502,68.575005
8/19/2021 20:57,111.91243,115.51667,54.667519,52.880009,70.650002,92.449997,68.349998
8/19/2021 21:02,111.43364,114.992599,52.957523,51.710007,70.550003,93.212494,68.487503
8/19/2021 21:07,111.323143,114.913193,51.967522,51.507507,70.5625,94.025002,68.737495
8/19/2021 21:12,111.349449,115.469017,52.170017,52.047508,70.274994,93.149994,68.212494
8/19/2021 21:17,111.381027,115.34726,52.957523,52.497505,69.775002,93.462502,67.799995
8/19/2021 21:22,111.391548,115.421379,53.385021,52.767506,69.900002,91.825005,67.449997
8/19/2021 21:27,111.307358,115.320801,53.857513,53.105011,70.037506,92.625,67.825005
8/19/2021 21:32,111.502037,115.484894,54.285019,52.340012,69.799995,92.712502,67.574997
8/19/2021 21:37,111.675667,115.659584,53.677521,51.552505,69.675003,93.575005,67.725006
8/19/2021 21:42,111.99662,115.971909,52.552521,51.822506,69.550003,92.550003,67.287491
8/19/2021 21:47,111.980835,116.151886,52.37252,52.340008,69.225006,93.399994,67.237495
8/19/2021 21:52,111.912437,116.173065,53.250023,52.700008,69.274994,93.987503,67.5
8/19/2021 21:57,111.717751,115.94014,53.812515,53.105003,69.074997,92.75,66.874992
8/19/2021 22:02,111.633575,115.855453,54.17252,53.262512,69,93.087502,66.912498
8/19/2021 22:07,111.344193,115.516655,53.13752,52.025009,68.974998,93.625008,67.037498
